order_id,order_date,product,category,region,customer_segment,quantity,unit_price,discount_pct,revenue,net_revenue
1989,2024-10-15,Office Chair,Furniture,East,Online,10,163.59,0,1635.9,1635.9
3970,2024-10-15,Desk Lamp,Furniture,North,Online,9,41.44,20,372.96,298.37
3775,2024-10-16,Wireless Mouse,Electronics,Central,Wholesale,1,26.29,10,26.29,23.66
3679,2024-10-16,Water Bottle,Accessories,North,Retail,1,17.09,0,17.09,17.09
2474,2024-10-16,USB-C Hub,Electronics,North,Wholesale,1,35.08,0,35.08,35.08
2968,2024-10-16,Pen Pack,Stationery,East,Online,1,8.87,10,8.87,7.98
1710,2024-10-16,Pen Pack,Stationery,Central,Retail,5,8.43,10,42.15,37.94
3076,2024-10-16,Webcam HD,Electronics,Central,Wholesale,3,63.37,5,190.11,180.6
1101,2024-10-16,Desk Lamp,Furniture,Central,Retail,5,37.02,20,185.1,148.08
3789,2024-10-16,Water Bottle,Accessories,South,Online,2,16.83,10,33.66,30.29
3403,2024-10-16,Office Chair,Furniture,East,Wholesale,1,176.7,20,176.7,141.36
2728,2024-10-17,Office Chair,Furniture,South,Online,1,170.09,15,170.09,144.58
3270,2024-10-17,Wireless Mouse,Electronics,East,Retail,7,22.53,10,157.71,141.94
3564,2024-10-17,Water Bottle,Accessories,West,Online,3,16.5,0,49.5,49.5
2966,2024-10-17,USB-C Hub,Electronics,West,Online,10,32.74,20,327.4,261.92
2795,2024-10-17,Pen Pack,Stationery,West,Wholesale,2,8.87,20,17.74,14.19
2328,2024-10-17,Laptop Stand,Electronics,South,Wholesale,9,43.27,5,389.43,369.96
3835,2024-10-17,Office Chair,Furniture,South,Wholesale,10,165.27,5,1652.7,1570.07
1044,2024-10-18,USB-C Hub,Electronics,West,Retail,4,37.41,0,149.64,149.64
1131,2024-10-18,Mechanical Keyboard,Electronics,Central,Online,5,70.61,0,353.05,353.05
3420,2024-10-18,Laptop Stand,Electronics,South,Retail,2,40.97,15,81.94,69.65
1725,2024-10-18,Bookshelf,Furniture,Central,Online,5,133.05,0,665.25,665.25
2231,2024-10-18,Mechanical Keyboard,Electronics,East,Online,8,79.8,0,638.4,638.4
3563,2024-10-18,Mechanical Keyboard,Electronics,South,Wholesale,3,73.18,0,219.54,219.54
2243,2024-10-18,Notebook Set,Stationery,West,Wholesale,9,13.32,0,119.88,119.88
1971,2024-10-18,Backpack,Accessories,East,Wholesale,11,61.68,20,678.48,542.78
3244,2024-10-18,Sticky Notes,Stationery,East,Online,12,4.63,0,55.56,55.56
2423,2024-10-18,Sticky Notes,Stationery,Central,Wholesale,4,5.26,5,21.04,19.99
3114,2024-10-18,Laptop Stand,Electronics,West,Wholesale,6,47.81,15,286.86,243.83
1124,2024-10-18,Backpack,Accessories,West,Wholesale,10,63.33,10,633.3,569.97
1900,2024-10-19,Sticky Notes,Stationery,Central,Online,7,5.4,10,37.8,34.02
3339,2024-10-19,Wireless Mouse,Electronics,West,Online,6,26.16,0,156.96,156.96
1605,2024-10-19,Sticky Notes,Stationery,Central,Online,1,4.99,20,4.99,3.99
1564,2024-10-19,Notebook Set,Stationery,North,Wholesale,2,11.69,10,23.38,21.04
3512,2024-10-19,Water Bottle,Accessories,Central,Online,4,14.4,20,57.6,46.08
2535,2024-10-19,Desk Organizer,Accessories,West,Wholesale,12,25.3,0,303.6,303.6
3063,2024-10-19,USB-C Hub,Electronics,North,Retail,7,38.82,0,271.74,271.74
1235,2024-10-19,Backpack,Accessories,North,Wholesale,12,67.93,15,815.16,692.89
1594,2024-10-19,USB-C Hub,Electronics,North,Retail,7,33.99,20,237.93,190.34
1032,2024-10-19,Bookshelf,Furniture,Central,Retail,4,128.07,10,512.28,461.05
2693,2024-10-19,Office Chair,Furniture,East,Online,7,205.45,5,1438.15,1366.24
3908,2024-10-19,Office Chair,Furniture,South,Retail,5,198.37,0,991.85,991.85
1924,2024-10-19,Standing Desk,Furniture,North,Retail,10,375.89,15,3758.9,3195.07
2719,2024-10-19,Webcam HD,Electronics,Central,Retail,12,54.42,5,653.04,620.39
2308,2024-10-20,Whiteboard,Stationery,West,Wholesale,1,50.43,0,50.43,50.43
1324,2024-10-20,Sticky Notes,Stationery,South,Retail,11,4.68,15,51.48,43.76
1464,2024-10-20,Office Chair,Furniture,East,Wholesale,12,176.56,0,2118.72,2118.72
2879,2024-10-20,Notebook Set,Stationery,West,Wholesale,9,13.38,15,120.42,102.36
1634,2024-10-20,Desk Lamp,Furniture,North,Retail,11,36.03,15,396.33,336.88
3856,2024-10-20,Bookshelf,Furniture,South,Online,4,131.69,0,526.76,526.76
1551,2024-10-20,Notebook Set,Stationery,North,Online,12,11.18,5,134.16,127.45
2110,2024-10-21,Desk Organizer,Accessories,East,Online,2,25.16,0,50.32,50.32
1222,2024-10-21,Mechanical Keyboard,Electronics,North,Wholesale,8,75.68,5,605.44,575.17
3855,2024-10-21,Desk Lamp,Furniture,Central,Online,3,42.34,20,127.02,101.62
3160,2024-10-21,Webcam HD,Electronics,South,Online,2,63.76,0,127.52,127.52
3672,2024-10-21,Notebook Set,Stationery,Central,Online,4,11.56,20,46.24,36.99
3756,2024-10-21,Notebook Set,Stationery,Central,Online,2,12.61,0,25.22,25.22
2198,2024-10-21,Webcam HD,Electronics,East,Wholesale,4,54.05,0,216.2,216.2
3657,2024-10-21,Sticky Notes,Stationery,East,Retail,4,4.67,0,18.68,18.68
2526,2024-10-21,Standing Desk,Furniture,North,Wholesale,4,385.38,0,1541.52,1541.52
1450,2024-10-21,Webcam HD,Electronics,Central,Retail,7,61.66,5,431.62,410.04
2508,2024-10-21,Desk Organizer,Accessories,East,Retail,12,20.3,20,243.6,194.88
2068,2024-10-21,Mechanical Keyboard,Electronics,Central,Online,5,73.06,20,365.3,292.24
1501,2024-10-22,Water Bottle,Accessories,East,Online,2,14.52,15,29.04,24.68
1947,2024-10-22,Mechanical Keyboard,Electronics,East,Retail,11,69.43,20,763.73,610.98
3164,2024-10-22,Backpack,Accessories,Central,Wholesale,4,69.12,0,276.48,276.48
2674,2024-10-22,Office Chair,Furniture,North,Wholesale,3,204.03,0,612.09,612.09
3649,2024-10-22,Desk Lamp,Furniture,Central,Wholesale,1,45.9,20,45.9,36.72
3934,2024-10-22,Sticky Notes,Stationery,East,Retail,3,5.28,15,15.84,13.46
3722,2024-10-22,Whiteboard,Stationery,East,Retail,6,58.59,5,351.54,333.96
2170,2024-10-22,Office Chair,Furniture,Central,Retail,11,201.64,5,2218.04,2107.14
1788,2024-10-22,Wireless Mouse,Electronics,Central,Retail,6,25.07,10,150.42,135.38
2643,2024-10-22,Desk Lamp,Furniture,West,Online,10,39.85,20,398.5,318.8
2723,2024-10-23,USB-C Hub,Electronics,North,Online,11,39.68,20,436.48,349.18
2918,2024-10-23,Desk Organizer,Accessories,Central,Online,10,21.68,10,216.8,195.12
1041,2024-10-23,Desk Organizer,Accessories,South,Retail,5,20.65,15,103.25,87.76
2697,2024-10-23,Wireless Mouse,Electronics,West,Online,3,28.68,0,86.04,86.04
3099,2024-10-23,Water Bottle,Accessories,South,Wholesale,2,16.45,20,32.9,26.32
2405,2024-10-23,Notebook Set,Stationery,West,Wholesale,6,11.65,20,69.9,55.92
2889,2024-10-23,Laptop Stand,Electronics,Central,Wholesale,3,47.86,0,143.58,143.58
2049,2024-10-23,Laptop Stand,Electronics,West,Online,4,41.3,0,165.2,165.2
1099,2024-10-23,Laptop Stand,Electronics,East,Retail,3,49.25,0,147.75,147.75
1434,2024-10-24,Bookshelf,Furniture,Central,Online,12,114.66,15,1375.92,1169.53
3124,2024-10-24,Standing Desk,Furniture,Central,Retail,5,367.35,5,1836.75,1744.91
3121,2024-10-24,Notebook Set,Stationery,South,Online,4,10.98,5,43.92,41.72
3228,2024-10-24,Laptop Stand,Electronics,South,Wholesale,2,46.98,15,93.96,79.87
1972,2024-10-25,Notebook Set,Stationery,East,Retail,7,13.56,0,94.92,94.92
1876,2024-10-25,Webcam HD,Electronics,North,Wholesale,11,64.43,15,708.73,602.42
2226,2024-10-25,Bookshelf,Furniture,Central,Retail,11,124.9,0,1373.9,1373.9
2393,2024-10-25,Desk Organizer,Accessories,West,Online,10,22.41,15,224.1,190.48
3333,2024-10-25,Notebook Set,Stationery,Central,Wholesale,6,13.32,20,79.92,63.94
1670,2024-10-25,Pen Pack,Stationery,Central,Wholesale,6,8.62,10,51.72,46.55
3108,2024-10-25,Sticky Notes,Stationery,North,Retail,4,4.82,0,19.28,19.28
1698,2024-10-26,Wireless Mouse,Electronics,North,Online,10,26.51,0,265.1,265.1
1016,2024-10-26,Desk Lamp,Furniture,East,Online,9,43.45,5,391.05,371.5
3019,2024-10-26,Backpack,Accessories,South,Retail,11,71.98,5,791.78,752.19
2257,2024-10-26,Backpack,Accessories,North,Wholesale,8,74.16,0,593.28,593.28
1199,2024-10-26,Webcam HD,Electronics,Central,Online,5,54.99,10,274.95,247.45
2802,2024-10-26,Bookshelf,Furniture,South,Wholesale,12,112.28,0,1347.36,1347.36
1087,2024-10-26,Backpack,Accessories,West,Wholesale,4,65.26,15,261.04,221.88
1519,2024-10-26,Backpack,Accessories,South,Retail,2,62.92,0,125.84,125.84
1538,2024-10-26,Bookshelf,Furniture,Central,Wholesale,8,109.76,0,878.08,878.08
3460,2024-10-27,Sticky Notes,Stationery,West,Online,2,5.44,10,10.88,9.79
3751,2024-10-27,Wireless Mouse,Electronics,North,Retail,4,28.2,0,112.8,112.8
3921,2024-10-27,USB-C Hub,Electronics,Central,Retail,3,31.7,15,95.1,80.83
2453,2024-10-27,Backpack,Accessories,South,Online,11,64.71,15,711.81,605.04
1404,2024-10-27,Office Chair,Furniture,North,Retail,6,203.79,0,1222.74,1222.74
2126,2024-10-27,Wireless Mouse,Electronics,Central,Retail,2,27.22,0,54.44,54.44
2327,2024-10-27,Desk Lamp,Furniture,East,Online,1,45.14,15,45.14,38.37
3822,2024-10-28,Wireless Mouse,Electronics,North,Wholesale,11,27.71,10,304.81,274.33
1435,2024-10-28,Desk Lamp,Furniture,West,Online,7,40.46,15,283.22,240.74
1661,2024-10-28,Laptop Stand,Electronics,West,Online,8,49.19,10,393.52,354.17
2598,2024-10-28,Webcam HD,Electronics,East,Online,12,58.97,10,707.64,636.88
3827,2024-10-28,Backpack,Accessories,West,Online,1,74.1,10,74.1,66.69
1029,2024-10-28,Laptop Stand,Electronics,East,Retail,2,43.29,10,86.58,77.92
1571,2024-10-28,Laptop Stand,Electronics,Central,Wholesale,6,41.46,0,248.76,248.76
1461,2024-10-28,USB-C Hub,Electronics,South,Retail,2,35.34,15,70.68,60.08
3968,2024-10-28,Wireless Mouse,Electronics,North,Wholesale,2,27.22,5,54.44,51.72
3993,2024-10-28,Desk Organizer,Accessories,East,Retail,1,23.46,0,23.46,23.46
2912,2024-10-29,Desk Lamp,Furniture,East,Wholesale,2,43.12,10,86.24,77.62
3790,2024-10-29,Water Bottle,Accessories,South,Wholesale,9,14.78,20,133.02,106.42
1373,2024-10-29,Desk Lamp,Furniture,North,Online,5,40.14,15,200.7,170.59
1964,2024-10-29,Desk Organizer,Accessories,South,Online,6,21.91,5,131.46,124.89
1448,2024-10-29,Backpack,Accessories,East,Online,11,68.53,0,753.83,753.83
3606,2024-10-29,Water Bottle,Accessories,North,Wholesale,12,16.39,10,196.68,177.01
1802,2024-10-29,Backpack,Accessories,Central,Retail,12,60.7,10,728.4,655.56
2139,2024-10-29,USB-C Hub,Electronics,West,Online,7,32.54,0,227.78,227.78
2896,2024-10-29,Wireless Mouse,Electronics,East,Retail,1,23.5,0,23.5,23.5
3343,2024-10-29,USB-C Hub,Electronics,North,Online,8,34.6,5,276.8,262.96
2463,2024-10-30,Webcam HD,Electronics,North,Retail,3,68.07,10,204.21,183.79
3030,2024-10-30,Laptop Stand,Electronics,Central,Wholesale,5,45.24,0,226.2,226.2
1478,2024-10-30,Laptop Stand,Electronics,North,Retail,8,40.51,0,324.08,324.08
2166,2024-10-30,Desk Lamp,Furniture,Central,Retail,2,42.25,0,84.5,84.5
2965,2024-10-30,USB-C Hub,Electronics,South,Wholesale,3,32.33,0,96.99,96.99
3387,2024-10-30,Pen Pack,Stationery,South,Online,10,8.76,10,87.6,78.84
2814,2024-10-31,Bookshelf,Furniture,North,Wholesale,11,132.9,0,1461.9,1461.9
3398,2024-10-31,Webcam HD,Electronics,Central,Retail,7,60.7,5,424.9,403.65
3496,2024-10-31,USB-C Hub,Electronics,East,Wholesale,5,33.7,10,168.5,151.65
1863,2024-10-31,Desk Lamp,Furniture,West,Wholesale,11,37.53,10,412.83,371.55
2140,2024-10-31,Office Chair,Furniture,East,Retail,4,164.91,20,659.64,527.71
2557,2024-10-31,Sticky Notes,Stationery,Central,Online,12,4.73,20,56.76,45.41
2981,2024-10-31,Backpack,Accessories,Central,Wholesale,1,63.88,0,63.88,63.88
1858,2024-10-31,Desk Organizer,Accessories,Central,Retail,12,20.75,15,249.0,211.65
1242,2024-10-31,Webcam HD,Electronics,West,Retail,5,67.75,15,338.75,287.94
2774,2024-10-31,Water Bottle,Accessories,West,Retail,4,14.23,0,56.92,56.92
2120,2024-11-01,Whiteboard,Stationery,South,Wholesale,6,53.78,10,322.68,290.41
1066,2024-11-01,Office Chair,Furniture,North,Retail,5,188.13,5,940.65,893.62
2804,2024-11-01,Sticky Notes,Stationery,East,Wholesale,2,5.03,0,10.06,10.06
3752,2024-11-01,Pen Pack,Stationery,Central,Retail,2,8.76,10,17.52,15.77
3179,2024-11-01,Webcam HD,Electronics,North,Retail,8,56.1,20,448.8,359.04
1190,2024-11-01,Standing Desk,Furniture,East,Retail,4,386.14,0,1544.56,1544.56
2212,2024-11-01,Standing Desk,Furniture,West,Online,12,377.42,0,4529.04,4529.04
2364,2024-11-02,Sticky Notes,Stationery,West,Retail,10,5.0,20,50.0,40.0
3087,2024-11-02,Desk Lamp,Furniture,Central,Retail,10,37.39,10,373.9,336.51
3805,2024-11-02,Bookshelf,Furniture,West,Wholesale,8,108.5,0,868.0,868.0
2538,2024-11-02,Laptop Stand,Electronics,North,Retail,4,48.98,15,195.92,166.53
3553,2024-11-02,Whiteboard,Stationery,West,Retail,7,55.89,0,391.23,391.23
3257,2024-11-02,Bookshelf,Furniture,North,Online,12,125.09,5,1501.08,1426.03
3490,2024-11-02,Water Bottle,Accessories,South,Retail,11,15.92,10,175.12,157.61
2101,2024-11-02,Water Bottle,Accessories,South,Online,7,16.23,0,113.61,113.61
3839,2024-11-02,Desk Lamp,Furniture,West,Online,9,42.62,15,383.58,326.04
2440,2024-11-02,Laptop Stand,Electronics,West,Retail,5,44.89,0,224.45,224.45
2108,2024-11-02,Desk Lamp,Furniture,West,Retail,5,36.28,15,181.4,154.19
3777,2024-11-02,Backpack,Accessories,South,Wholesale,10,74.62,15,746.2,634.27
3089,2024-11-03,Desk Organizer,Accessories,North,Online,6,23.56,20,141.36,113.09
3715,2024-11-03,Notebook Set,Stationery,Central,Retail,2,11.58,15,23.16,19.69
3546,2024-11-03,Desk Organizer,Accessories,South,Retail,1,20.49,0,20.49,20.49
2135,2024-11-03,Pen Pack,Stationery,East,Wholesale,7,8.19,15,57.33,48.73
3205,2024-11-03,Wireless Mouse,Electronics,East,Online,12,23.74,20,284.88,227.9
2686,2024-11-03,Webcam HD,Electronics,Central,Retail,6,63.6,20,381.6,305.28
1736,2024-11-03,Desk Organizer,Accessories,South,Wholesale,3,24.57,0,73.71,73.71
1740,2024-11-03,Webcam HD,Electronics,West,Online,3,63.08,0,189.24,189.24
2516,2024-11-03,Notebook Set,Stationery,West,Retail,8,13.31,0,106.48,106.48
3813,2024-11-04,Backpack,Accessories,North,Retail,3,58.67,0,176.01,176.01
2660,2024-11-04,Standing Desk,Furniture,North,Wholesale,2,338.62,20,677.24,541.79
3227,2024-11-04,Sticky Notes,Stationery,West,Retail,11,5.26,0,57.86,57.86
3535,2024-11-04,Water Bottle,Accessories,North,Retail,4,16.86,15,67.44,57.32
2514,2024-11-04,Whiteboard,Stationery,Central,Online,3,60.47,10,181.41,163.27
3308,2024-11-04,Backpack,Accessories,North,Retail,8,58.91,10,471.28,424.15
1276,2024-11-04,USB-C Hub,Electronics,East,Wholesale,5,34.37,15,171.85,146.07
3172,2024-11-05,Office Chair,Furniture,West,Online,2,196.05,0,392.1,392.1
3601,2024-11-05,Pen Pack,Stationery,South,Online,3,7.5,5,22.5,21.38
2977,2024-11-05,Standing Desk,Furniture,East,Online,12,385.25,0,4623.0,4623.0
1382,2024-11-05,Laptop Stand,Electronics,South,Online,8,48.9,15,391.2,332.52
3394,2024-11-05,Standing Desk,Furniture,South,Online,11,387.11,0,4258.21,4258.21
2465,2024-11-06,Office Chair,Furniture,West,Retail,4,194.48,0,777.92,777.92
2900,2024-11-06,Water Bottle,Accessories,Central,Retail,2,15.52,5,31.04,29.49
2309,2024-11-06,Backpack,Accessories,West,Online,7,73.13,0,511.91,511.91
1098,2024-11-06,Standing Desk,Furniture,East,Retail,5,355.69,10,1778.45,1600.61
3096,2024-11-06,Water Bottle,Accessories,Central,Retail,12,17.09,15,205.08,174.32
3840,2024-11-06,Bookshelf,Furniture,South,Wholesale,5,123.22,0,616.1,616.1
3544,2024-11-06,Sticky Notes,Stationery,Central,Wholesale,8,5.61,10,44.88,40.39
3704,2024-11-06,Desk Lamp,Furniture,North,Online,4,43.99,10,175.96,158.36
1353,2024-11-06,Desk Lamp,Furniture,South,Wholesale,8,45.57,0,364.56,364.56
1893,2024-11-06,Webcam HD,Electronics,Central,Wholesale,10,56.77,10,567.7,510.93
3226,2024-11-06,Bookshelf,Furniture,West,Online,12,111.12,20,1333.44,1066.75
3786,2024-11-06,Standing Desk,Furniture,South,Online,12,342.08,0,4104.96,4104.96
3924,2024-11-07,USB-C Hub,Electronics,West,Retail,10,33.34,0,333.4,333.4
2568,2024-11-07,Whiteboard,Stationery,Central,Online,12,52.86,0,634.32,634.32
1597,2024-11-07,Office Chair,Furniture,South,Wholesale,1,189.05,20,189.05,151.24
3107,2024-11-07,Notebook Set,Stationery,South,Retail,12,11.26,0,135.12,135.12
3113,2024-11-07,Desk Lamp,Furniture,South,Wholesale,4,39.09,20,156.36,125.09
3972,2024-11-07,Pen Pack,Stationery,East,Online,1,8.77,10,8.77,7.89
1631,2024-11-07,Notebook Set,Stationery,West,Retail,2,11.14,0,22.28,22.28
1486,2024-11-07,USB-C Hub,Electronics,Central,Online,10,33.67,0,336.7,336.7
1249,2024-11-08,Water Bottle,Accessories,South,Wholesale,12,14.87,0,178.44,178.44
2001,2024-11-08,Mechanical Keyboard,Electronics,East,Wholesale,9,69.33,15,623.97,530.37
2873,2024-11-08,Sticky Notes,Stationery,North,Wholesale,2,4.88,5,9.76,9.27
2495,2024-11-08,Desk Lamp,Furniture,West,Wholesale,11,45.41,0,499.51,499.51
3218,2024-11-08,Backpack,Accessories,Central,Online,2,63.36,5,126.72,120.38
1643,2024-11-08,Desk Organizer,Accessories,West,Retail,11,24.21,5,266.31,252.99
3845,2024-11-08,USB-C Hub,Electronics,West,Wholesale,2,39.93,10,79.86,71.87
2260,2024-11-09,Mechanical Keyboard,Electronics,Central,Online,8,76.64,15,613.12,521.15
3211,2024-11-09,USB-C Hub,Electronics,East,Retail,9,33.7,10,303.3,272.97
2425,2024-11-09,Whiteboard,Stationery,East,Wholesale,12,59.13,20,709.56,567.65
3605,2024-11-09,Bookshelf,Furniture,Central,Online,9,123.93,0,1115.37,1115.37
2219,2024-11-09,Bookshelf,Furniture,East,Wholesale,7,130.43,20,913.01,730.41
1432,2024-11-09,Desk Lamp,Furniture,South,Online,6,42.58,0,255.48,255.48
3247,2024-11-09,Standing Desk,Furniture,South,Retail,5,327.72,5,1638.6,1556.67
2855,2024-11-09,Mechanical Keyboard,Electronics,West,Online,2,73.98,0,147.96,147.96
1318,2024-11-09,Webcam HD,Electronics,South,Wholesale,9,63.09,0,567.81,567.81
2014,2024-11-10,Desk Organizer,Accessories,West,Retail,9,20.4,15,183.6,156.06
2118,2024-11-10,Standing Desk,Furniture,South,Online,4,328.52,15,1314.08,1116.97
3515,2024-11-10,Wireless Mouse,Electronics,Central,Online,2,28.47,0,56.94,56.94
1352,2024-11-10,Notebook Set,Stationery,East,Wholesale,11,12.87,0,141.57,141.57
2729,2024-11-10,Mechanical Keyboard,Electronics,East,Wholesale,6,69.7,10,418.2,376.38
1790,2024-11-10,Desk Organizer,Accessories,North,Wholesale,8,24.06,0,192.48,192.48
2988,2024-11-10,Office Chair,Furniture,South,Retail,4,162.12,0,648.48,648.48
2163,2024-11-10,Standing Desk,Furniture,East,Retail,9,344.4,0,3099.6,3099.6
3585,2024-11-10,Laptop Stand,Electronics,North,Retail,10,40.94,0,409.4,409.4
3191,2024-11-10,USB-C Hub,Electronics,West,Wholesale,12,38.0,0,456.0,456.0
3425,2024-11-11,Desk Organizer,Accessories,South,Retail,5,22.88,0,114.4,114.4
2387,2024-11-11,Whiteboard,Stationery,South,Retail,7,53.87,10,377.09,339.38
3652,2024-11-11,Water Bottle,Accessories,East,Retail,5,16.92,20,84.6,67.68
1898,2024-11-11,Standing Desk,Furniture,South,Wholesale,2,381.31,5,762.62,724.49
1420,2024-11-11,USB-C Hub,Electronics,West,Online,4,34.66,0,138.64,138.64
1992,2024-11-11,Webcam HD,Electronics,East,Retail,5,61.58,0,307.9,307.9
1462,2024-11-11,Whiteboard,Stationery,West,Retail,10,61.34,0,613.4,613.4
1483,2024-11-11,Backpack,Accessories,South,Wholesale,4,64.21,15,256.84,218.31
3180,2024-11-12,Standing Desk,Furniture,East,Wholesale,11,390.81,5,4298.91,4083.96
1798,2024-11-12,Sticky Notes,Stationery,North,Wholesale,2,5.15,0,10.3,10.3
3928,2024-11-12,Sticky Notes,Stationery,North,Retail,3,4.63,15,13.89,11.81
3241,2024-11-12,Notebook Set,Stationery,South,Wholesale,9,13.07,15,117.63,99.99
1630,2024-11-12,Water Bottle,Accessories,Central,Online,2,16.61,0,33.22,33.22
3781,2024-11-12,Laptop Stand,Electronics,East,Online,9,43.81,20,394.29,315.43
3724,2024-11-12,Desk Lamp,Furniture,Central,Wholesale,10,40.1,0,401.0,401.0
2834,2024-11-12,Pen Pack,Stationery,East,Online,10,8.38,20,83.8,67.04
3382,2024-11-12,Notebook Set,Stationery,East,Online,6,12.69,5,76.14,72.33
3142,2024-11-12,Sticky Notes,Stationery,South,Retail,9,4.91,10,44.19,39.77
1532,2024-11-13,Bookshelf,Furniture,North,Online,3,116.4,10,349.2,314.28
3271,2024-11-13,Whiteboard,Stationery,South,Online,3,61.32,5,183.96,174.76
2365,2024-11-13,Wireless Mouse,Electronics,West,Online,8,25.33,0,202.64,202.64
1323,2024-11-13,Mechanical Keyboard,Electronics,Central,Online,3,78.44,20,235.32,188.26
1574,2024-11-13,Mechanical Keyboard,Electronics,Central,Online,9,76.91,0,692.19,692.19
2146,2024-11-14,Sticky Notes,Stationery,South,Wholesale,6,5.26,10,31.56,28.4
1510,2024-11-14,Wireless Mouse,Electronics,Central,Wholesale,5,24.81,0,124.05,124.05
1980,2024-11-15,Water Bottle,Accessories,Central,Wholesale,12,16.73,0,200.76,200.76
1314,2024-11-15,USB-C Hub,Electronics,Central,Wholesale,8,34.88,15,279.04,237.18
3389,2024-11-15,Pen Pack,Stationery,West,Retail,2,8.22,0,16.44,16.44
3633,2024-11-15,Desk Organizer,Accessories,East,Retail,9,22.84,20,205.56,164.45
2385,2024-11-15,Desk Lamp,Furniture,South,Online,6,39.7,5,238.2,226.29
1157,2024-11-16,Pen Pack,Stationery,West,Wholesale,9,8.9,15,80.1,68.08
3727,2024-11-16,Laptop Stand,Electronics,North,Wholesale,9,50.51,15,454.59,386.4
2156,2024-11-16,Whiteboard,Stationery,Central,Retail,12,54.3,0,651.6,651.6
1692,2024-11-16,Laptop Stand,Electronics,Central,Retail,9,42.38,0,381.42,381.42
1683,2024-11-16,Webcam HD,Electronics,Central,Retail,6,54.6,10,327.6,294.84
2668,2024-11-16,Mechanical Keyboard,Electronics,West,Retail,3,72.94,0,218.82,218.82
3967,2024-11-16,Sticky Notes,Stationery,East,Wholesale,2,5.02,10,10.04,9.04
3000,2024-11-16,Mechanical Keyboard,Electronics,East,Wholesale,12,86.17,0,1034.04,1034.04
2066,2024-11-16,Webcam HD,Electronics,South,Wholesale,7,67.11,5,469.77,446.28
2792,2024-11-16,USB-C Hub,Electronics,North,Wholesale,7,33.2,15,232.4,197.54
2444,2024-11-16,Water Bottle,Accessories,East,Online,6,15.42,0,92.52,92.52
3841,2024-11-16,USB-C Hub,Electronics,East,Wholesale,5,37.16,10,185.8,167.22
1125,2024-11-16,Mechanical Keyboard,Electronics,North,Retail,12,78.93,0,947.16,947.16
1473,2024-11-16,Pen Pack,Stationery,North,Retail,1,8.99,20,8.99,7.19
2947,2024-11-16,Desk Lamp,Furniture,Central,Retail,3,41.73,0,125.19,125.19
3796,2024-11-16,Desk Lamp,Furniture,Central,Wholesale,5,41.88,0,209.4,209.4
1917,2024-11-17,Wireless Mouse,Electronics,East,Online,9,24.03,10,216.27,194.64
2109,2024-11-17,Whiteboard,Stationery,West,Wholesale,10,57.49,15,574.9,488.66
2817,2024-11-17,Desk Lamp,Furniture,South,Wholesale,11,44.95,0,494.45,494.45
3330,2024-11-17,Desk Organizer,Accessories,Central,Online,10,21.54,0,215.4,215.4
2982,2024-11-17,USB-C Hub,Electronics,South,Wholesale,9,34.57,0,311.13,311.13
2718,2024-11-17,Standing Desk,Furniture,West,Retail,1,323.16,20,323.16,258.53
2313,2024-11-18,USB-C Hub,Electronics,North,Online,12,39.08,20,468.96,375.17
2279,2024-11-18,USB-C Hub,Electronics,West,Wholesale,12,33.83,15,405.96,345.07
1954,2024-11-18,USB-C Hub,Electronics,Central,Online,3,35.23,20,105.69,84.55
1527,2024-11-18,Desk Lamp,Furniture,East,Online,7,37.31,15,261.17,221.99
3831,2024-11-18,Webcam HD,Electronics,South,Retail,3,55.27,0,165.81,165.81
3801,2024-11-18,Mechanical Keyboard,Electronics,North,Wholesale,5,78.98,10,394.9,355.41
2518,2024-11-19,Laptop Stand,Electronics,Central,Wholesale,12,43.58,20,522.96,418.37
1030,2024-11-19,Desk Lamp,Furniture,North,Online,1,41.88,0,41.88,41.88
2720,2024-11-19,Wireless Mouse,Electronics,West,Online,3,27.14,20,81.42,65.14
3878,2024-11-19,Pen Pack,Stationery,East,Online,11,9.17,0,100.87,100.87
2716,2024-11-19,Laptop Stand,Electronics,Central,Retail,3,48.49,10,145.47,130.92
2450,2024-11-19,Office Chair,Furniture,Central,Wholesale,2,173.34,15,346.68,294.68
3946,2024-11-19,Laptop Stand,Electronics,South,Online,5,44.35,15,221.75,188.49
2907,2024-11-19,Water Bottle,Accessories,Central,Wholesale,3,15.08,20,45.24,36.19
1075,2024-11-20,Office Chair,Furniture,Central,Online,5,191.65,10,958.25,862.43
2499,2024-11-20,Standing Desk,Furniture,East,Retail,11,315.27,0,3467.97,3467.97
3048,2024-11-20,Water Bottle,Accessories,West,Wholesale,5,16.39,0,81.95,81.95
2727,2024-11-20,USB-C Hub,Electronics,West,Wholesale,7,33.34,5,233.38,221.71
3385,2024-11-20,Water Bottle,Accessories,South,Wholesale,6,14.42,5,86.52,82.19
2563,2024-11-20,USB-C Hub,Electronics,East,Retail,7,39.79,0,278.53,278.53
1660,2024-11-20,Standing Desk,Furniture,West,Retail,2,377.72,20,755.44,604.35
1986,2024-11-20,USB-C Hub,Electronics,North,Online,11,33.65,10,370.15,333.13
2714,2024-11-21,Mechanical Keyboard,Electronics,West,Retail,10,82.52,5,825.2,783.94
3364,2024-11-21,Pen Pack,Stationery,South,Wholesale,4,8.71,20,34.84,27.87
2482,2024-11-21,Water Bottle,Accessories,North,Retail,12,16.32,10,195.84,176.26
